 Subj,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
"ASL","001","American Sign Language I","92705","Z6","LEC","C","18","18","16:00","17:15"," T  R    ","LAFAYE","L411","Bearman, Sandra L.","4"
"ASL","001","American Sign Language I","92706","Z7","LEC","C","18","16","16:00","17:15"," T  R    ","L/L-A","A161","Lynch, Alex ","4"
"ASL","002","American Sign Language II","91996","Z1","LEC","C","18","16","10:40","11:30","M       ","LAFAYE","L408","Ogrizovich, Keri Brooks","4"
"ASL","002","American Sign Language II","92108","Z2","LEC","C","18","18","11:30","12:45"," T  R    ","L/L-D","D107","Ogrizovich, Keri Brooks","4"
"ASL","002","American Sign Language II","92707","Z3","LEC","C","18","17","15:00","15:50","  W     ","L/L CM","315","Ogrizovich, Keri Brooks","4"
"ASL","002","American Sign Language II","94398","Z4","LEC","C","18","17","18:15","19:05","M       ","KALKIN","322","Gilsbach, Matthew ","4"
"ASL","051","American Sign Language III","91997","Z1","LEC","C","18","15","17:30","18:45"," T  R    ","L/L-B","B132","Lynch, Alex ","3"
"ASL","195","American Sign Language V","93546","Z1","LEC","C","18","7","16:00","17:15"," T  R    ","L/L-A","A162","Ogrizovich, Keri Brooks","3"
"ASL","195","Hst of the Amer Deaf Community","93547","Z2","LEC","C","18","18","16:05","17:20","M  W     ","ROWELL","115","Lynch, Alex ","3"
"ASL","195","Readings and Research","93548","Z3","SEM","C","10","2","TBA","","       ","","","Ogrizovich, Keri Brooks","1 to 18"
"ASL","195","Deaf Women Herstory","94399","Z4","LEC","C","20","7","16:05","19:05","  W     ","LAFAYE","L102","Ogrizovich, Keri Brooks","3"
"ASTR","005","Exploring the Cosmos","90825","A","LEC","M","205","191","14:30","15:45"," T  R    ","ANGELL","B106","Perry, John F.","3"
"ASTR","005","Exploring the Cosmos","95021","WD","LEC","M","1","1","14:30","15:45","       ","","","","3"
"ASTR","005","Exploring the Cosmos","94303","ZRA","LEC","C","15","13","14:30","15:45"," T  R    ","ANGELL","B106","Perry, John F.","3"
"ASTR","023","Astr Lab I:Measuring the Sky","90831","A","LAB","M","23","22","19:00","21:00"," T      ","COOK","A410","Manley, Don Larry","1"
"ASTR","023","Astr Lab I:Measuring the Sky","90838","B","LAB","M","23","20","19:00","21:00","   R    ","COOK","A410","Perry, John F.","1"
"ASTR","023","Astr Lab I:Measuring the Sky","91619","C","LAB","M","23","22","19:20","21:20","M       ","COOK","A410","Pepe, Jason ","1"
"ASTR","023","Astr Lab I:Measuring the Sky","91620","D","LAB","M","22","19","19:20","21:20","  W     ","COOK","A410","Pepe, Jason ","1"
"ASTR","023","Astr Lab I:Measuring the Sky","94304","ZRA","LAB","C","1","1","19:00","21:00"," T      ","COOK","A410","Manley, Don Larry","1"
"ASTR","023","Astr Lab I:Measuring the Sky","94305","ZRB","LAB","C","1","1","19:00","21:00","   R    ","COOK","A410","Perry, John F.","1"
"ASTR","023","Astr Lab I:Measuring the Sky","94306","ZRC","LAB","C","1","1","19:20","21:20","M       ","COOK","A410","Pepe, Jason ","1"
"ASTR","023","Astr Lab I:Measuring the Sky","94307","ZRD","LAB","C","2","2","19:20","21:20","  W     ","COOK","A410","Manley, Don Larry","1"
"ASTR","057","Hist/Pract Ancient Astronomy","92319","A","LEC","M","30","21","10:00","11:15"," T  R    ","ANGELL","B104","Rankin, Joanna Marie","3"
"ASTR","155","The Big Bang","94536","A","LEC","M","50","6","16:00","17:15"," T  R    ","ROWELL","118","Manley, Don Larry","3"
"ASTR","257","Modern Astrophysics","93659","A","LEC","M","30","0","14:30","15:45"," T  R    ","ANGELL","B104","Rankin, Joanna Marie","3"
"AT","158","Fundamentals of Athletic Trng","91161","A","LCLB","M","25","18","13:55","14:45","M  W     ","ROWELL","003A","Vreeland, Kathryn ","4"
"AT","159","Practicum in Athletic Trng I","91166","A","INTN","M","20","17","09:35","10:25","    F   ","ROWELL","003A","Vreeland, Kathryn ","2"
"AT","161","Practicum in Athletic Trng III","91169","A","PRAC","M","20","16","08:00","09:15","M  W  F   ","ROWELL","003B","Moore, Jessica L.","2"
"AT","184","Injury Eval & Recognition I","91168","A","LCLB","M","20","17","09:35","10:45","M  W     ","ROWELL","003A","Alosa, Denise Marie","4"
"AT","189","Recog & Tx of Med Cond in AT","92887","A","LEC","M","18","16","11:30","12:45"," T  R    ","ROWELL","115","Maynard, Alan M.","3"
"AT","190","Senior Clinical Experience I","91179","A","PRAC","M","20","15","12:50","13:40","M       ","ROWELL","026","Tourville, Kelly Johnson","6 to 12"
"BCOR","011","Exploring Biology","90586","A","LEC","M","48","46","09:35","10:25","M  W  F   ","JEFFRD","110","Delay, Rona J","4"
"BCOR","011","Exploring Biology","90614","B","LEC","M","48","49","10:40","11:30","M  W  F   ","JEFFRD","110","Delay, Rona J","4"
"BCOR","011","Exploring Biology","91597","C","LEC","M","48","49","13:55","14:45","M  W  F   ","JEFFRD","110","Delay, Rona J","4"
"BCOR","011","Exploring Biology","90617","D","LEC","M","174","166","12:50","13:40","M  W  F   ","ML SCI","235","Delay, Rona J","4"
"BCOR","011","Exploring Biology","91767","E","LEC","M","48","49","15:00","15:50","M  W  F   ","JEFFRD","110","Delay, Rona J","4"
"BCOR","011","Exploring Biology","91768","F","LEC","M","48","49","08:30","09:20","M  W  F   ","JEFFRD","110","Delay, Rona J","4"
"BCOR","011","Exploring Biology","91575","L01","LAB","M","18","19","11:45","14:30","M       ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90619","L02","LAB","M","18","18","08:30","11:15","M       ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90620","L03","LAB","M","18","18","11:30","14:15"," T      ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90621","L04","LAB","M","18","18","17:30","20:15"," T      ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90622","L05","LAB","M","18","18","08:30","11:15","  W     ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90623","L06","LAB","M","18","18","11:45","14:30","  W     ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90624","L07","LAB","M","18","18","15:00","17:45","  W     ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90626","L08","LAB","M","18","19","18:00","20:45","  W     ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90627","L09","LAB","M","18","18","08:30","11:15","   R    ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90628","L10","LAB","M","18","18","11:30","14:15","   R    ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90629","L11","LAB","M","18","18","14:30","17:15","   R    ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90630","L12","LAB","M","18","17","17:30","20:15","   R    ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","90631","L13","LAB","M","18","18","08:30","11:15","    F   ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","91769","L14","LAB","M","18","17","08:30","11:15","   R    ","JEFFRD","106","Delay, Rona J","0"
"BCOR","011","Exploring Biology","91770","L15","LAB","M","18","18","11:30","14:15","   R    ","JEFFRD","106","Delay, Rona J","0"
"BCOR","011","Exploring Biology","91771","L16","LAB","M","18","16","14:30","17:15","   R    ","JEFFRD","106","Delay, Rona J","0"
"BCOR","011","Exploring Biology","92073","L17","LAB","M","18","18","17:30","20:15","   R    ","JEFFRD","106","Delay, Rona J","0"
"BCOR","011","Exploring Biology","92074","L18","LAB","M","18","17","08:30","11:15","    F   ","JEFFRD","106","Delay, Rona J","0"
"BCOR","011","Exploring Biology","92132","L19","LAB","M","18","16","11:45","14:30","    F   ","JEFFRD","106","Delay, Rona J","0"
"BCOR","011","Exploring Biology","92133","L20","LAB","M","18","17","08:30","11:15"," T      ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","92134","L21","LAB","M","18","18","14:30","17:15"," T      ","JEFFRD","104","Delay, Rona J","0"
"BCOR","011","Exploring Biology","92811","L22","LAB","M","18","18","16:05","18:50","  W     ","JEFFRD","106","Delay, Rona J","0"
"BCOR","011","Exploring Biology","94866","L23","LAB","M","18","18","19:20","22:20","  W     ","JEFFRD","106","Delay, Rona J","0"
"BCOR","095","Accelerated Intro Biology","93954","A","LEC","M","40","40","13:55","14:45","M  W  F   ","AIKEN","110","Schall, Joseph Julian","4"
"BCOR","095","Accelerated Intro Bio Lab","93955","A01","LAB","M","20","20","15:00","17:45","M       ","JEFFRD","104","Schall, Joseph Julian","0"
"BCOR","095","Accelerated Intro Bio Lab","93956","A02","LAB","M","20","20","18:00","20:45","M       ","JEFFRD","104","Schall, Joseph Julian","0"
"BCOR","101","Genetics","91385","A","LEC","M","162","161","11:30","12:45"," T  R    ","ML SCI","235","Bermingham, Laura Hill","3"
"BCOR","101","Genetics","90934","A01","DIS","M","18","17","08:30","09:20"," T      ","ML SCI","107","Bermingham, Laura Hill","0"
"BCOR","101","Genetics","90935","A02","DIS","M","18","19","13:00","13:50"," T      ","KALKIN","322","Bermingham, Laura Hill","0"
"BCOR","101","Genetics","90936","A03","DIS","M","18","18","14:30","15:20"," T      ","HILLS","017","Bermingham, Laura Hill","0"
"BCOR","101","Genetics","90937","A04","DIS","M","18","19","16:00","16:50"," T      ","ML SCI","107","Bermingham, Laura Hill","0"
"BCOR","101","Genetics","90938","A05","DIS","M","18","17","17:30","18:20"," T      ","ML SCI","107","Bermingham, Laura Hill","0"
"BCOR","101","Genetics","91576","A06","DIS","M","18","17","19:00","19:50"," T      ","ML SCI","107","Bermingham, Laura Hill","0"
"BCOR","101","Genetics","93111","A07","DIS","M","18","18","14:30","15:20"," T      ","ML SCI","105","Bermingham, Laura Hill","0"
"BCOR","101","Genetics","93112","A08","DIS","M","18","18","16:00","16:50"," T      ","ML SCI","105","Bermingham, Laura Hill","0"
"BCOR","101","Genetics","93113","A09","DIS","M","18","18","17:30","18:20"," T      ","ML SCI","105","Bermingham, Laura Hill","0"
"BCOR","102","Ecology and Evolution","90644","A","LEC","M","168","152","15:00","15:50","M  W  F   ","ML SCI","235","McGee, Michelle Kathryn","4"
"BCOR","102","Ecology and Evolution","90645","A01","LAB","M","24","20","08:30","11:30","M       ","JEFFRD","106","McGee, Michelle Kathryn","0"
"BCOR","102","Ecology and Evolution","90677","A02","LAB","M","24","22","16:05","18:50","M       ","JEFFRD","106","McGee, Michelle Kathryn","0"
"BCOR","102","Ecology and Evolution","90678","A03","LAB","M","24","23","08:30","11:15"," T      ","JEFFRD","106","McGee, Michelle Kathryn","0"
"BCOR","102","Ecology and Evolution","90679","A04","LAB","M","24","22","11:30","14:15"," T      ","JEFFRD","106","McGee, Michelle Kathryn","0"
"BCOR","102","Ecology and Evolution","90684","A05","LAB","M","24","24","14:30","17:15"," T      ","JEFFRD","106","McGee, Michelle Kathryn","0"
"BCOR","102","Ecology and Evolution","92109","A06","LAB","M","24","17","08:30","11:15","  W     ","JEFFRD","106","McGee, Michelle Kathryn","0"
"BCOR","102","Ecology and Evolution","92812","A07","LAB","M","24","24","11:45","14:30","  W     ","JEFFRD","106","McGee, Michelle Kathryn","0"
"BCOR","195","UG Teaching Assistant","94959","A","INTN","M","12","10","14:30","16:00","    F   ","ONCMP","SEE NOTES","Delay, Rona J","1"
"BIOC","191","Undergraduate Research","90264","A","RSCH","M","5","5","TBA","","       ","","","Everse, Stephen ","1 to 6"
"BIOC","205","Biochemistry I","90265","A","LEC","M","37","37","19:00","21:45"," T      ","ANGELL","B112","Hondal, Robert J.","3"
"BIOC","301","General Biochemistry","90659","A","LEC","M","35","36","16:00","18:00","  W     ","GIVN C","C443","Everse, Stephen ","3"
"BIOC","301","General Biochemistry","93960","ZRA","LEC","C","20","15","16:00","18:00","  W     ","GIVN C","C443","Everse, Stephen ","3"
"BIOC","307","Special Topics in Biochemistry","92174","A","LEC","M","15","0","TBA","","       ","ONCMP","SEE NOTES","Everse, Stephen ","1 to 3"
"BIOC","309","Laboratory Research Rotations","90667","A","RSCH","M","15","0","TBA","","       ","","","Kelm, Robert John","3"
"BIOC","381","Seminar","90666","A","SEM","M","15","2","12:15","13:30"," T      ","GIVN C","C443","Kelm, Robert John","1"
"BIOC","391","Master's Thesis Research","90668","A","TD","M","15","0","TBA","","       ","","","Tracy, Paula Babiarz","1 to 12"
"BIOC","392","Independent Literature Rsch","90669","A","TD","M","5","0","TBA","","       ","","","Tracy, Paula Babiarz","1 to 12"
"BIOC","491","Doctoral Dissertation Research","90670","A","TD","M","15","9","TBA","","       ","","","Tracy, Paula Babiarz","1 to 12"
"BIOL","001","Principles of Biology","90712","A","LEC","M","217","211","11:45","12:35","M  W  F   ","ML SCI","235","Miller, Becky ","4"
"BIOL","001","Principles of Biology","91595","B","LEC","M","158","156","16:05","17:20","M  W     ","ML SCI","235","Almstead, Laura ","4"
"BIOL","001","Principles of Biology","90714","L01","LAB","M","20","19","16:05","18:50","M       ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90719","L02","LAB","M","20","19","08:30","11:15"," T      ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90720","L03","LAB","M","15","17","11:30","14:15"," T      ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90721","L04","LAB","M","20","19","14:30","17:15"," T      ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90722","L05","LAB","M","17","16","17:30","20:15"," T      ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90723","L06","LAB","M","15","15","08:30","11:15","  W     ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90725","L07","LAB","M","20","20","12:50","15:35","  W     ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90727","L08","LAB","M","20","20","16:05","18:50","  W     ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90728","L09","LAB","M","20","20","08:30","11:15","   R    ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90732","L10","LAB","M","20","19","11:30","14:15","   R    ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90734","L11","LAB","M","20","20","14:30","17:15","   R    ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90737","L12","LAB","M","20","19","17:30","20:15","   R    ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90740","L13","LAB","M","12","12","08:30","11:15","    F   ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90741","L14","LAB","M","16","15","12:50","15:35","M       ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90940","L15","LAB","M","20","20","12:50","15:35","M       ","HILLS","133","Miller, Becky ","0"
"BIOL","001","Principles of Biology","90941","L16","LAB","M","20","19","16:05","18:50","M       ","HILLS","133","Miller, Becky ","0"
"BIOL","001","Principles of Biology","91494","L17","LAB","M","20","20","16:00","18:45"," T      ","HILLS","133","Miller, Becky ","0"
"BIOL","001","Principles of Biology","91905","L18","LAB","M","16","16","13:00","15:45"," T      ","HILLS","133","Miller, Becky ","0"
"BIOL","001","Principles of Biology","92151","L19","LAB","M","20","20","08:30","11:15","    F   ","HILLS","133","Miller, Becky ","0"
"BIOL","001","Principles of Biology","92405","L20","LAB","M","20","18","16:05","18:50","  W     ","HILLS","133","Miller, Becky ","0"
"BIOL","001","Principles of Biology","93167","L21","LAB","M","20","19","12:50","15:35","  W     ","HILLS","133","Miller, Becky ","0"
"BIOL","001","Principles of Biology","94803","ZL1","LAB","C","8","6","08:30","11:15","    F   ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","94790","ZL3","LAB","C","4","4","11:30","14:15"," T      ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","94792","ZL4","LAB","C","4","5","12:50","15:35","M       ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","94791","ZL5","LAB","C","3","3","17:30","20:15"," T      ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","94802","ZL6","LAB","C","5","1","08:30","11:15","  W     ","ML SCI","114","Miller, Becky ","0"
"BIOL","001","Principles of Biology","94793","ZL8","LAB","C","4","3","13:00","15:45"," T      ","HILLS","133","Miller, Becky ","0"
"BIOL","001","Principles of Biology","93934","ZRA","LEC","C","22","19","11:45","12:35","M  W  F   ","ML SCI","235","Miller, Becky ","4"
"BIOL","001","Principles of Biology","93940","ZRB","LEC","C","22","18","16:05","17:20","M  W     ","ML SCI","235","Almstead, Laura ","4"
"BIOL","003","Human Biology","90745","A","LEC","M","202","183","13:00","14:15"," T  R    ","ML SCI","235","Mitchell, John Joseph","3"
"BIOL","003","Human Biology","93941","ZRA","LEC","C","18","19","13:00","14:15"," T  R    ","ML SCI","235","Mitchell, John Joseph","3"
"BIOL","009","TAP:Science As Way of Knowing","90795","A","LEC","M","20","17","13:55","14:45","M  W  F   ","ML SCI","107","Vigoreaux, Jim Osvaldo","3"
"BIOL","096","Human Biology Lab","94490","A","ONL","M","70","53","TBA","","       ","ONLINE","COURSE","Mitchell, John Joseph","1"
"BIOL","096","Human Biology Lab","94491","ZRA","ONL","C","5","2","TBA","","       ","ONLINE","COURSE","Mitchell, John Joseph","1"
"BIOL","191","Research Apprenticeship","90803","A","INTN","M","15","19","TBA","","       ","","","Schall, Joseph Julian","0 to 3"
"BIOL","193","Internship in Biology","90807","A","INTN","M","10","2","TBA","","       ","","","Schall, Joseph Julian","3"
"BIOL","197","Undergraduate Research","91580","A","INTN","M","15","5","TBA","","       ","","","Schall, Joseph Julian","3 or 6"
"BIOL","204","Adv Genetics Laboratory","92053","A","LAB","M","12","11","14:30","18:45"," T  R    ","ML SCI","007","VanHouten, Judith Lee","4"
"BIOL","209","Field Zoology","92638","A","LEC","M","32","24","08:30","09:20","M  W  F   ","TORREY","203","Agnarsson, Ingi ","4"
"BIOL","209","Field Zoology","92639","A01","LAB","M","16","12","11:30","14:15"," T      ","TORREY","202","Agnarsson, Ingi ","0"
"BIOL","209","Field Zoology","92641","A02","LAB","M","16","12","16:00","18:45"," T      ","TORREY","202","Agnarsson, Ingi ","0"
"BIOL","217","Mammalogy","90836","A","LEC","M","32","32","10:00","11:15"," T  R    ","ML SCI","105","Kilpatrick, C. William","4"
