 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor First,Instructor Last,Credits
BCOR,011,Exploring Biology,91120,L05,LAB,M,16,16,11:30,14:15, T      ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91122,L06,LAB,M,16,16,14:30,17:15, T      ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91123,L07,LAB,M,16,15,17:30,20:15, T      ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91125,L08,LAB,M,16,16,08:30,11:15,  W     ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91127,L09,LAB,M,16,15,11:45,14:30,  W     ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91130,L10,LAB,M,16,16,15:00,17:45,  W     ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91132,L11,LAB,M,16,16,18:00,20:45,  W     ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91134,L12,LAB,M,16,16,08:30,11:15,   R    ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91135,L13,LAB,M,16,16,11:30,14:15,   R    ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91136,L14,LAB,M,16,16,14:30,17:15,   R    ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91139,L15,LAB,M,16,16,17:30,20:15,   R    ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,91149,L16,LAB,M,16,16,08:30,11:15,    F   ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,94308,L17,LAB,M,16,16,11:45,14:30,    F   ,ML SCI,007A,Rona,Delay,0
BCOR,011,Exploring Biology,94309,L18,LAB,M,20,20,18:15,21:00,  W     ,ML SCI,131,Rona,Delay,0
BCOR,011,Exploring Biology,94310,L19,LAB,M,20,21,11:30,14:15,   R    ,ML SCI,131,Rona,Delay,0
BCOR,011,Exploring Biology,94311,L20,LAB,M,20,21,14:30,17:15,   R    ,ML SCI,131,Rona,Delay,0
BCOR,011,Exploring Biology,94312,L21,LAB,M,20,21,17:30,20:15,   R    ,ML SCI,131,Rona,Delay,0
BCOR,011,Exploring Biology,94313,L22,LAB,M,20,20,08:30,11:15,    F   ,ML SCI,131,Rona,Delay,0
BCOR,011,Exploring Biology,94524,L23,LAB,M,20,17,17:30,20:15, T      ,ML SCI,131,Rona,Delay,0
BCOR,011,Exploring Biology,94525,L24,LAB,M,20,20,11:45,14:30,    F   ,ML SCI,131,Janet,Woodcock-Mitchell,0
BCOR,101,Genetics,92702,A,LEC,M,114,112,11:30,12:45, T  R    ,ML SCI,235,Benoit,St. Pierre,3
BCOR,101,Genetics,91697,A01,DIS,M,20,20,08:30,09:20, T      ,ML SCI,107,Benoit,St. Pierre,0
BCOR,101,Genetics,91698,A02,DIS,M,20,20,13:00,13:50, T      ,ML SCI,107,Benoit,St. Pierre,0
BCOR,101,Genetics,91699,A03,DIS,M,20,18,14:30,15:20, T      ,ML SCI,107,Benoit,St. Pierre,0
BCOR,101,Genetics,91704,A04,DIS,M,20,20,16:00,16:50, T      ,ML SCI,107,Benoit,St. Pierre,0
BCOR,101,Genetics,91705,A05,DIS,M,20,20,17:30,18:20, T      ,ML SCI,107,Benoit,St. Pierre,0
BCOR,101,Genetics,93246,A06,DIS,M,20,20,14:30,15:20, T      ,PERKIN,300,Benoit,St. Pierre,0
BCOR,101,Genetics,94103,Z1,LEC,C,6,6,11:30,12:45, T  R    ,ML SCI,235,Benoit,St. Pierre,3
BCOR,102,Ecology and Evolution,91185,A,LEC,M,168,166,15:00,15:50,M  W  F   ,ML SCI,235,Nicholas,Gotelli,4
BCOR,102,Ecology and Evolution,91190,A01,LAB,M,14,14,08:30,11:15, T      ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91193,A02,LAB,M,14,14,08:30,11:15,   R    ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91244,A03,LAB,M,14,14,11:30,14:15, T      ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91245,A04,LAB,M,14,14,11:45,14:30,  W     ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91246,A05,LAB,M,14,14,11:30,14:15,   R    ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91254,A06,LAB,M,14,14,16:00,18:45, T      ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91262,A07,LAB,M,14,13,16:05,18:50,  W     ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91264,A08,LAB,M,14,15,16:05,18:50,   R    ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91266,A09,LAB,M,14,13,16:05,18:50,M       ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91269,A10,LAB,M,14,14,08:30,11:15,M       ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91274,A11,LAB,M,14,14,11:45,14:30,M       ,HILLS,021,Nicholas,Gotelli,0
BCOR,102,Ecology and Evolution,91276,A12,LAB,M,14,13,11:45,14:30,    F   ,HILLS,021,Nicholas,Gotelli,0
BIOC,191,Undergraduate Research,90506,A,RSCH,M,5,6,TBA,,       ,,,Paula,Tracy,1 to 6
BIOC,205,Biochemistry I,90509,A,LEC,M,33,33,10:40,11:30,M  W  F   ,ANGELL,B112,Jose,Madalengoitia,3
BIOC,301,General Biochemistry,91218,A,LEC,M,50,31,16:00,18:00,  W     ,GIVN C,C443,Stephen,Everse,3
BIOC,307,Special Topics in Biochemistry,91220,A,LEC,M,15,1,TBA,,       ,,,Paula,Tracy,1 to 3
BIOC,309,Laboratory Research Rotations,91232,A,LAB,M,15,4,TBA,,       ,,,Anne,Mason,3
BIOC,370,Physical Biochemistry,93379,A,LEC,M,30,11,10:00,11:15, T  R    ,GIVN C,C443,Christopher,Berger,3
BIOC,372,Cancer Biology,93536,A,LEC,M,15,15,14:30,15:45, T  R    ,GIVN C,C443,Christopher,Francklyn,3
BIOC,381,Seminar,91231,A,SEM,M,15,4,12:15,13:30, T      ,GIVN C,C443,Robert,Hondal,1
BIOC,391,Master's Thesis Research,91233,A,TD,M,15,1,TBA,,       ,,,Paula,Tracy,1 to 12
BIOC,392,Independent Literature Rsch,91234,A,TD,M,5,0,TBA,,       ,,,Paula,Tracy,1 to 12
BIOC,491,Doctoral Dissertation Research,91235,A,TD,M,15,5,TBA,,       ,,,Paula,Tracy,1 to 12
BIOL,001,Principles of Biology,91292,A,LEC,M,210,205,11:45,12:35,M  W  F   ,ML SCI,235,John,Mitchell,4
BIOL,001,Principles of Biology,93381,B,LEC,M,91,88,16:05,17:20,M  W     ,ML SCI,235,John,Mitchell,4
BIOL,001,Principles of Biology,91295,L01,LAB,M,20,19,16:05,18:50,M       ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91305,L02,LAB,M,20,20,08:30,11:15, T      ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91307,L03,LAB,M,20,20,11:30,14:15, T      ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91308,L04,LAB,M,20,20,14:30,17:15, T      ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91309,L05,LAB,M,20,20,17:30,20:15, T      ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91310,L06,LAB,M,20,19,08:30,11:15,  W     ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91313,L07,LAB,M,20,19,12:50,15:35,  W     ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91317,L08,LAB,M,20,19,16:05,18:50,  W     ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91318,L09,LAB,M,20,17,08:30,11:15,   R    ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91322,L10,LAB,M,20,20,11:30,14:15,   R    ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91324,L11,LAB,M,20,20,14:30,17:15,   R    ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91327,L12,LAB,M,20,18,17:30,20:15,   R    ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91330,L13,LAB,M,20,20,08:30,11:15,    F   ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91331,L14,LAB,M,20,20,12:50,15:35,M       ,ML SCI,114,John,Mitchell,0
BIOL,001,Principles of Biology,91724,L15,LAB,M,20,19,12:50,15:35,M       ,ML SCI,131,John,Mitchell,0
BIOL,001,Principles of Biology,91727,L16,LAB,M,20,20,16:05,18:50,M       ,ML SCI,131,John,Mitchell,0
BIOL,001,Principles of Biology,92990,L17,LAB,M,10,9,16:00,18:45, T      ,ML SCI,112,John,Mitchell,0
BIOL,001,Principles of Biology,93399,L18,LAB,M,10,10,13:00,15:45, T      ,ML SCI,112,John,Mitchell,0
BIOL,001,Principles of Biology,94099,Z1,LEC,C,29,26,16:05,17:20,M  W     ,ML SCI,235,John,Mitchell,4
BIOL,001,Principles of Biology,94119,Z2,LEC,C,10,10,11:45,12:35,M  W  F   ,ML SCI,235,John,Mitchell,4
BIOL,003,Human Biology,91335,A,LEC,M,155,147,08:30,09:45, T  R    ,ML SCI,235,John,Mitchell,3
BIOL,003,Human Biology,94097,Z1,LEC,C,20,15,08:30,09:45, T  R    ,ML SCI,235,John,Mitchell,3
BIOL,006,Evolutionary Biology,91407,A,LEC,M,190,91,13:55,14:45,M  W  F   ,ML SCI,235,Joseph,Schall,3
BIOL,006,Evolutionary Biology,94098,Z1,LEC,C,10,5,13:55,14:45,M  W  F   ,ML SCI,235,Joseph,Schall,3
BIOL,009,TAP:Science As Way of Knowing,91414,A,LEC,M,21,19,12:50,13:40,M  W  F   ,ML SCI,107,Jim,Vigoreaux,3
BIOL,095,Principles of Biology - No Lab,94528,A,LEC,M,20,14,11:45,12:35,M  W  F   ,ML SCI,235,John,Mitchell,3
BIOL,095,Principles of Biology - No Lab,94529,B,LEC,M,20,9,16:05,17:20,M  W     ,ML SCI,235,John,Mitchell,3
BIOL,096,Human Biology Lab,93282,A,LAB,M,40,33,TBA,,       ,ONLINE,SEE NOTES,John,Mitchell,1
BIOL,096,Human Biology Lab,94120,OL1,LAB,C,5,0,TBA,,       ,ONLINE,SEE NOTES,John,Mitchell,1
BIOL,191,Research Apprenticeship,91426,A,INTN,M,15,10,TBA,,       ,,,Joseph,Schall,0 to 3
BIOL,191,Research Apprenticeship,94650,B,INTN,M,5,5,TBA,,       ,,,Jim,Vigoreaux,0 to 3
BIOL,193,Internship in Biology,91430,A,INTN,M,5,4,TBA,,       ,,,Joseph,Schall,3
BIOL,197,Undergraduate Research,93283,A,INTN,M,15,9,TBA,,       ,,,Joseph,Schall,3 or 6
BIOL,204,Adv Genetics Laboratory,91470,A,LAB,M,10,10,14:30,18:45, T  R    ,ML SCI,319,Judith,VanHouten,4
BIOL,209,Field Zoology,91478,A,LEC,M,32,21,08:30,09:20,M  W  F   ,TORREY,203,Kurt,Pickett,4
BIOL,209,Field Zoology,91482,A01,LAB,M,16,10,11:30,14:15, T      ,TORREY,202,Kurt,Pickett,0
BIOL,209,Field Zoology,91485,A02,LAB,M,16,11,14:30,17:15, T      ,TORREY,202,Kurt,Pickett,0
BIOL,217,Mammalogy,91490,A,LEC,M,32,30,10:00,11:15, T  R    ,ML SCI,105,C.,Kilpatrick,4
BIOL,217,Mammalogy,91495,A01,LAB,M,16,14,14:30,17:15, T      ,ML SCI,202,C.,Kilpatrick,0
BIOL,217,Mammalogy,91501,A02,LAB,M,16,16,14:30,17:15,  W     ,ML SCI,202,C.,Kilpatrick,0
BIOL,254,Population Genetics,91730,A,LEC,M,20,20,13:00,14:15, T  R    ,LAFAYE,L308,Amanda,Yonan,4
BIOL,254,Population Genetics,91734,A01,LAB,M,10,10,12:50,13:40,  W     ,ML SCI,003,Amanda,Yonan,0
BIOL,254,Population Genetics,91735,A02,LAB,M,10,10,13:55,14:45,  W     ,ML SCI,003,Amanda,Yonan,0
BIOL,255,Comparative Physiology,91509,A,LEC,M,70,69,08:30,09:45, T  R    ,TERRIL,108,Miguel,Martin-Caraballo,4
BIOL,255,Comparative Physiology,91566,A01,LAB,M,12,11,14:30,17:15, T      ,ML SCI,007B,Miguel,Martin-Caraballo,0
BIOL,255,Comparative Physiology,91568,A02,LAB,M,12,12,15:00,17:45,  W     ,ML SCI,007B,Miguel,Martin-Caraballo,0
BIOL,255,Comparative Physiology,91569,A03,LAB,M,12,11,08:30,11:15,  W     ,ML SCI,007B,Miguel,Martin-Caraballo,0
BIOL,255,Comparative Physiology,91570,A04,LAB,M,12,12,16:05,18:45,   R    ,ML SCI,007B,Miguel,Martin-Caraballo,0
BIOL,255,Comparative Physiology,91571,A05,LAB,M,12,12,11:30,14:15, T      ,ML SCI,007B,Miguel,Martin-Caraballo,0
BIOL,255,Comparative Physiology,91573,A06,LAB,M,12,12,18:15,21:00,  W     ,ML SCI,007B,Miguel,Martin-Caraballo,0
BIOL,255,Comparative Physiology,94687,WD,LEC,M,1,1,18:15,21:00,       ,,,,,4
BIOL,255,Comparative Physiology,94101,Z1,LEC,C,2,1,08:30,09:45, T  R    ,TERRIL,108,Miguel,Martin-Caraballo,4
BIOL,261,Neurobiology,91577,A,LEC,M,37,38,11:30,12:45, T  R    ,ML SCI,105,Eugene,Delay,3  
BIOL,261,Neurobiology,94708,WD,LEC,M,1,1,11:30,12:45,       ,,,,,3  
BIOL,261,Neurobiology,94102,Z1,LEC,C,3,3,11:30,12:45, T  R    ,ML SCI,105,Eugene,Delay,3
BIOL,265,Developmntl Molecular Genetics,93287,A,LEC,M,20,18,10:00,11:15, T  R    ,ML SCI,107,Amanda,Yonan,3
BIOL,271,Evolution,91599,A,LEC,M,30,25,13:55,14:45,M  W  F   ,ML SCI,107,Charles,Goodnight,3
BIOL,276,Behavioral Ecology,93389,A,LEC,M,30,33,11:45,12:35,M  W  F   ,ML SCI,107,Sara,Cahan,3
BIOL,288,Seminar in Forensic Biology,91661,A,SEM,M,25,21,15:00,16:55,    F   ,ML SCI,105,C.,Kilpatrick,1
BIOL,295,Molecular Endocrinology,94130,A,LEC,M,30,27,10:40,11:30,M  W  F   ,ML SCI,107,Becky,Miller,3
BIOL,295,Human Genetics,93309,B,LEC,M,30,26,15:00,15:50,M  W  F   ,HILLS,234,Amanda,Yonan,3
BIOL,295,Graduate Readings,94625,C,LEC,M,10,2,TBA,,       ,ONCMP,SEE NOTES,Judith,VanHouten,0 to 4
BIOL,297,Advanced Undergraduate Rsrch,91665,L,INTN,M,15,2,TBA,,       ,,,Joseph,Schall,3 or 6
BIOL,371,Evol Genomics of Insect flt,92247,A,LEC,M,12,4,TBA,,       ,,,Jim,Vigoreaux,1
BIOL,371,Statistics for Bench Biology,92251,B,LEC,M,15,6,12:50,13:40,    F   ,ML SCI,122,Eugene,Delay,1
BIOL,381,Special Topics,94590,A,LEC,M,10,2,TBA,,       ,ONCMP,SEE NOTES,Jim,Vigoreaux,0 to 4
BIOL,382,Eco Lunch,91608,A,SEM,M,20,12,12:50,13:40,    F   ,ML SCI,124,Nicholas,Gotelli,0 to 1
BIOL,384,Cell Lunch,91617,A,SEM,M,20,12,13:00,13:50,   R    ,ML SCI,124,Eugene,Delay,0 to 1
BIOL,385,Biology Seminar,92827,A,SEM,M,40,20,16:05,18:00,M       ,ML SCI,105,Sara,Cahan,0 to 1
BIOL,391,Master's Thesis Rsch,91677,A,TD,M,25,3,TBA,,       ,,,Jim,Vigoreaux,1 to 10
BIOL,491,Doctoral Dissertation Rsch,91679,A,TD,M,25,19,TBA,,       ,,,Jim,Vigoreaux,1 to 10
BSAD,040,Information Technology & Mgmt,90631,A,LEC,M,50,46,08:30,09:45, T  R    ,KALKIN,004,Matthew,Bovee,3
BSAD,040,Information Technology & Mgmt,90632,B,LEC,M,50,50,10:00,11:15, T  R    ,KALKIN,004,Matthew,Bovee,3
BSAD,040,Information Technology & Mgmt,90633,C,LEC,M,50,52,13:00,14:15, T  R    ,KALKIN,004,Matthew,Bovee,3
BSAD,040,Information Technology & Mgmt,90638,D,LEC,M,50,50,14:30,15:45, T  R    ,KALKIN,004,Matthew,Bovee,3
BSAD,040,Information Technology & Mgmt,90641,E,LEC,M,50,44,18:30,19:45, T  R    ,KALKIN,004,Thomas,Chittenden,3
BSAD,040,Information Technology & Mgmt,93619,Z5,LEC,C,5,1,18:30,19:45, T  R    ,KALKIN,004,Thomas,Chittenden,3
BSAD,060,Financial Accounting,90644,A,LEC,M,50,45,10:00,11:15, T  R    ,KALKIN,110,Cathy,Beaudoin,3
BSAD,060,Financial Accounting,90648,B,LEC,M,50,52,11:30,12:45, T  R    ,KALKIN,110,Cathy,Beaudoin,3
BSAD,060,Financial Accounting,90649,C,LEC,M,50,52,14:00,15:15,M  W     ,KALKIN,001,Barbara,Arel,3
BSAD,060,Financial Accounting,90650,D,LEC,M,50,44,08:30,09:45, T  R    ,KALKIN,110,Christopher,Hodgdon,3
BSAD,060,Financial Accounting,93629,Z2,LEC,C,5,1,11:30,12:45, T  R    ,KALKIN,110,Cathy,Beaudoin,3
BSAD,060,Financial Accounting,93630,Z3,LEC,C,5,2,14:00,15:15,M  W     ,KALKIN,001,Barbara,Arel,3
BSAD,061,Managerial Accounting,90652,A,LEC,M,50,49,12:30,13:45,M  W     ,KALKIN,004,Martha,Woodman,3
BSAD,061,Managerial Accounting,94477,B,LEC,M,50,27,08:30,09:45, T  R    ,KALKIN,003,Stephen,Dempsey,3
BSAD,061,Managerial Accounting,94479,Z2,LEC,C,5,1,08:30,09:45, T  R    ,KALKIN,003,Stephen,Dempsey,3
BSAD,065,Fundamentals of Accounting,90654,A,LEC,M,60,65,08:30,10:10,M  W     ,KALKIN,004,Martha,Woodman,4
BSAD,065,Fundamentals of Accounting,90677,Z1,LEC,C,5,1,08:30,10:10,M  W     ,KALKIN,004,Martha,Woodman,4
BSAD,095,Workplace Communications,94162,Z0,LEC,C,15,10,17:00,18:15,M  W     ,KALKIN,300,Catherina,Carlson,3
BSAD,117,Business Law,94267,A,LEC,M,50,20,08:00,09:15,M  W     ,KALKIN,001,John,Monahan Jr,3
BSAD,117,Business Law,94269,Z0,LEC,C,50,13,18:30,21:10,   R    ,KALKIN,002,Christopher,Davis,3
BSAD,120,Prin Mgmt & Org Behavior,90690,A,LEC,M,48,47,11:30,12:45, T  R    ,KALKIN,003,David,Jones,3
BSAD,120,Prin Mgmt & Org Behavior,90693,B,LEC,M,50,60,13:00,14:15, T  R    ,KALKIN,110,Edward,Parke,3
BSAD,120,Prin Mgmt & Org Behavior,90694,C,LEC,M,50,51,14:30,15:45, T  R    ,KALKIN,110,Edward,Parke,3
BSAD,132,Political Envir of Business,90698,A,LEC,M,50,50,09:30,10:45,M  W     ,KALKIN,001,Peter,Monte,3
BSAD,132,Political Envir of Business,90700,B,LEC,M,50,53,11:00,12:15,M  W     ,KALKIN,001,Peter,Monte,3
BSAD,132,Political Envir of Business,90702,C,LEC,M,50,49,12:30,13:45,M  W     ,KALKIN,001,Peter,Monte,3
BSAD,137,Entrepreneurship,94349,ZO,LEC,C,45,30,12:30,13:45,M  W     ,KALKIN,110,H. Bret,Golann,3
BSAD,138,New Venture Creation I,94350,ZO,LEC,C,45,13,15:30,16:45,M  W     ,KALKIN,004,H. Bret,Golann,3
BSAD,141,Mgmt Information Systems,90704,A,LEC,M,45,49,14:00,15:15,M  W     ,KALKIN,004,James,Kraushaar,3
BSAD,141,Mgmt Information Systems,90705,B,LEC,M,45,54,11:30,12:45, T  R    ,KALKIN,004,David,Novak,3
BSAD,141,Mgmt Information Systems,94504,C,LEC,M,45,39,17:00,18:15, T  R    ,KALKIN,004,Thomas,Chittenden,3
BSAD,141,Mgmt Information Systems,90706,Z1,LEC,C,5,1,14:00,15:15,M  W     ,KALKIN,004,James,Kraushaar,3
BSAD,144,Data Base Development & Admin,93664,A,LEC,M,40,8,09:30,10:45,M  W     ,KALKIN,002,James,Kraushaar,3
BSAD,146,Business Data Communications,90710,A,LEC,M,40,14,10:00,11:15, T  R    ,KALKIN,002,David,Novak,3
BSAD,150,Marketing Management,90711,A,LEC,M,50,50,11:00,12:15,M  W     ,KALKIN,004,Chun,Zhang,3
BSAD,150,Marketing Management,90971,B,LEC,M,50,48,14:00,15:15,M  W     ,KALKIN,110,Thomas,Noordewier,3
BSAD,150,Marketing Management,90973,C,LEC,M,50,50,14:30,15:45, T  R    ,KALKIN,003,Amy,Tomas,3
BSAD,150,Marketing Management,93722,Z3,LEC,C,5,2,14:30,15:45, T  R    ,KALKIN,003,Amy,Tomas,3
BSAD,153,Consumer Behavior,90974,A,LEC,M,40,40,11:00,12:15,M  W     ,KALKIN,003,Carolyn,Bonifield,3
BSAD,155,Marketing Communications,93726,A,LEC,M,40,30,14:00,15:15,M  W     ,KALKIN,325,Carolyn,Bonifield,3
BSAD,161,Intermediate Accounting I,93729,A,LEC,M,40,44,15:30,16:45,M  W     ,KALKIN,110,Susan,Hughes,3
BSAD,161,Intermediate Accounting I,93730,Z1,LEC,C,10,7,15:30,16:45,M  W     ,KALKIN,110,Susan,Hughes,3
BSAD,173,Production&Operations Analysis,90977,A,LEC,M,50,50,11:00,12:15,M  W     ,KALKIN,002,Richard,Jesse,3
BSAD,173,Production&Operations Analysis,90980,B,LEC,M,50,52,12:30,13:45,M  W     ,KALKIN,002,Richard,Jesse,3
BSAD,180,Managerial Finance,90982,A,LEC,M,50,52,09:30,10:45,M  W     ,KALKIN,110,Kevin,Chiang,3
BSAD,180,Managerial Finance,90985,B,LEC,M,50,52,10:00,11:15, T  R    ,KALKIN,001,Stephen,Dempsey,3
BSAD,180,Managerial Finance,90986,C,LEC,M,50,54,11:30,12:45, T  R    ,KALKIN,002,Michael,Tomas III,3
BSAD,180,Managerial Finance,93742,Z1,LEC,C,5,1,09:30,10:45,M  W     ,KALKIN,110,Kevin,Chiang,3
BSAD,181,Intermediate Financial Mgmt,90988,A,LEC,M,45,43,13:00,14:15, T  R    ,KALKIN,001,Hugh,Marble III,3
BSAD,181,Intermediate Financial Mgmt,93781,Z1,LEC,C,5,2,13:00,14:15, T  R    ,KALKIN,001,Hugh,Marble III,3
BSAD,184,Financial Institutions&Markets,90989,A,LEC,M,45,48,12:30,13:45,M  W     ,KALKIN,003,James,Gatti,3
BSAD,191,Strategy and Competition,90991,A,LEC,M,48,49,10:00,11:15, T  R    ,KALKIN,003,Frederic,Meier,3
BSAD,191,Strategy and Competition,94498,B,LEC,M,50,48,11:30,12:45, T  R    ,LAFAYE,L207,Frederic,Meier,3
BSAD,194,Internship,91000,A,INTN,M,1,0,TBA,,       ,,,.,Staff,3
BSAD,195,Family & Closely Held Bus,93797,A,LEC,M,30,9,11:45,14:45,    F   ,KALKIN,002,Daniel,Van Der Vliet,3
BSAD,195,Honors Proj in Busn Resch,94370,B,LEC,M,18,15,08:30,11:30,    F   ,KALKIN,300,James,Sinkula,3
BSAD,197,Independent Study,94651,A,TD,M,18,10,TBA,,       ,,,Edward,Parke,1
BSAD,198,Independent Study,91029,A,IS,M,1,0,TBA,,       ,,,.,Staff,1 to 6
BSAD,198,Independent Study,94442,B,IS,M,5,5,TBA,,       ,,,Barbara,McIntosh,3
BSAD,222,Human Resource Management,93801,A,LEC,M,40,18,09:30,10:45,M  W     ,KALKIN,325,Barbara,McIntosh,3
BSAD,222,Human Resource Management,93802,Z1,LEC,C,5,3,09:30,10:45,M  W     ,KALKIN,325,Barbara,McIntosh,3
BSAD,251,Marketing Research,91032,A,LEC,M,40,38,08:30,09:45, T  R    ,KALKIN,001,James,Sinkula,3
BSAD,258,International Market Analysis,91034,A,LEC,M,40,41,15:30,16:45,M  W     ,KALKIN,001,Chun,Zhang,3
BSAD,258,International Market Analysis,93804,Z1,LEC,C,5,3,15:30,16:45,M  W     ,KALKIN,001,Chun,Zhang,3
BSAD,263,Accounting & the Environment,93808,A,LEC,M,40,22,15:30,16:45,M  W     ,KALKIN,325,Martha,Woodman,3
BSAD,263,Accounting & the Environment,93809,Z1,LEC,C,5,1,15:30,16:45,M  W     ,KALKIN,325,Martha,Woodman,3
BSAD,264,Intro to Federal Taxation,91039,A,LEC,M,40,27,13:00,14:15, T  R    ,KALKIN,325,Christopher,Hodgdon,3
BSAD,264,Intro to Federal Taxation,93814,Z1,LEC,C,5,3,13:00,14:15, T  R    ,KALKIN,325,Christopher,Hodgdon,3
BSAD,265,Accounting Information Systems,93815,A,LEC,M,40,25,11:00,12:15,M  W     ,KALKIN,325,Barbara,Arel,3
BSAD,265,Accounting Information Systems,93816,Z1,LEC,C,5,5,11:00,12:15,M  W     ,KALKIN,325,Barbara,Arel,3
BSAD,270,Quant Anyl for Managerial Dec,91043,A,LEC,M,50,38,17:00,18:15,M  W     ,KALKIN,004,Richard,Jesse,3
BSAD,270,Quant Anyl for Managerial Dec,93818,Z1,LEC,C,5,1,17:00,18:15,M  W     ,KALKIN,004,Richard,Jesse,3
BSAD,282,Security Val & Portfolio Mgmt,91044,A,LEC,M,40,25,17:00,18:15,M  W     ,KALKIN,110,Kevin,Chiang,3
BSAD,282,Security Val & Portfolio Mgmt,93820,Z1,LEC,C,5,3,17:00,18:15,M  W     ,KALKIN,110,Kevin,Chiang,3
BSAD,285,Options and Futures,91065,A,LEC,M,40,15,14:30,15:45, T  R    ,KALKIN,002,Michael,Tomas III,3
BSAD,285,Options and Futures,93823,Z1,LEC,C,5,2,14:30,15:45, T  R    ,KALKIN,002,Michael,Tomas III,3
BSAD,288,Finance Honors Seminar,91625,A,SEM,M,18,5,15:30,16:45,M  W     ,KALKIN,322,James,Gatti,3
BSAD,295,Operations Strategy,93836,A,LEC,M,20,6,12:30,13:45,M  W     ,KALKIN,325,Marilyn,Lucas,3
BSAD,295,Retail Management,93839,B,LEC,M,40,39,11:30,12:45, T  R    ,KALKIN,001,Amy,Tomas,3
BSAD,295,Negotiations,94499,D,LEC,M,40,21,18:30,21:10, T      ,KALKIN,001,Frederic,Meier,3
BSAD,295,Negotiations,94501,Z4,LEC,C,5,3,18:30,21:10, T      ,KALKIN,001,Frederic,Meier,3
BSAD,298,Business Admin Honors Project,91079,A,H,M,5,0,TBA,,       ,,,.,Staff,3 to 6
BSAD,299,Business Admin Honors Thesis,91083,A,TD,M,5,2,TBA,,       ,,,Martha,Woodman,3 to 6
BSAD,299,Business Admin Honors Thesis,94653,B,TD,M,1,1,TBA,,       ,,,Barbara,Arel,3 to 6
BSAD,299,Business Admin Honors Thesis,94655,D,TD,M,1,1,TBA,,       ,,,Amy,Tomas,3 to 6
BSAD,305,Fundamentals of Marketing Mgmt,91086,A,LEC,M,40,18,18:30,21:10,M       ,KALKIN,002,Thomas,Noordewier,3
BSAD,305,Fundamentals of Marketing Mgmt,93844,Z1,LEC,C,5,1,18:30,21:10,M       ,KALKIN,002,Thomas,Noordewier,3
BSAD,306,Fundamentals of Accounting,91088,A,LEC,M,40,11,18:30,21:10,  W     ,KALKIN,004,Susan,Hughes,3
BSAD,306,Fundamentals of Accounting,93852,Z1,LEC,C,5,3,18:30,21:10,  W     ,KALKIN,004,Susan,Hughes,3
BSAD,307,Organization & Mgmt Studies,91090,A,LEC,M,40,11,18:30,21:10,   R    ,KALKIN,001,Michael,Gurdon,3
BSAD,307,Organization & Mgmt Studies,93857,Z1,LEC,C,5,4,18:30,21:10,   R    ,KALKIN,001,Michael,Gurdon,3
